economie,annee,type_navire,nombre_navires
Guatemala,2019,Autres navires,7
Guatemala,2020,Flotte totale,9
Guatemala,2020,Petroliers,1
Guatemala,2020,Vraquiers,0
Guatemala,2020,Navires de charge classique,0
Guatemala,2020,Porte-conteneurs,0
Guatemala,2020,Autres navires,8
Guatemala,2021,Flotte totale,9
Guatemala,2021,Petroliers,1
Guatemala,2021,Vraquiers,0
Guatemala,2021,Navires de charge classique,0
Guatemala,2021,Porte-conteneurs,0
Guatemala,2021,Autres navires,8
Guatemala,2022,Flotte totale,9
Guatemala,2022,Petroliers,1
Guatemala,2022,Vraquiers,0
Guatemala,2022,Navires de charge classique,0
Guatemala,2022,Porte-conteneurs,0
Guatemala,2022,Autres navires,8
Guatemala,2023,Flotte totale,10
Guatemala,2023,Petroliers,1
Guatemala,2023,Vraquiers,0
Guatemala,2023,Navires de charge classique,0
Guatemala,2023,Porte-conteneurs,0
Guatemala,2023,Autres navires,9
Guatemala,2024,Flotte totale,10
Guatemala,2024,Petroliers,1
Guatemala,2024,Vraquiers,0
Guatemala,2024,Navires de charge classique,0
Guatemala,2024,Porte-conteneurs,0
Guatemala,2024,Autres navires,9
Guatemala,2025,Flotte totale,13
Guatemala,2025,Petroliers,1
Guatemala,2025,Vraquiers,0
Guatemala,2025,Navires de charge classique,0
Guatemala,2025,Porte-conteneurs,0
Guatemala,2025,Autres navires,12
Guatemala,2026,Flotte totale,13
Guatemala,2026,Petroliers,1
Guatemala,2026,Vraquiers,0
Guatemala,2026,Navires de charge classique,0
Guatemala,2026,Porte-conteneurs,0
Guatemala,2026,Autres navires,12
Guinee,2011,Flotte totale,1
Guinee,2011,Petroliers,0
Guinee,2011,Vraquiers,0
Guinee,2011,Navires de charge classique,0
Guinee,2011,Porte-conteneurs,0
Guinee,2011,Autres navires,1
Guinee,2015,Flotte totale,1
Guinee,2015,Petroliers,0
Guinee,2015,Vraquiers,0
Guinee,2015,Navires de charge classique,0
Guinee,2015,Porte-conteneurs,0
Guinee,2015,Autres navires,1
Guinee,2016,Flotte totale,1
Guinee,2016,Petroliers,0
Guinee,2016,Vraquiers,0
Guinee,2016,Navires de charge classique,0
Guinee,2016,Porte-conteneurs,0
Guinee,2016,Autres navires,1
Guinee,2017,Flotte totale,2
Guinee,2017,Petroliers,0
Guinee,2017,Vraquiers,0
Guinee,2017,Navires de charge classique,0
Guinee,2017,Porte-conteneurs,0
Guinee,2017,Autres navires,2
Guinee,2018,Flotte totale,2
Guinee,2018,Petroliers,0
Guinee,2018,Vraquiers,0
Guinee,2018,Navires de charge classique,0
Guinee,2018,Porte-conteneurs,0
Guinee,2018,Autres navires,2
Guinee,2019,Flotte totale,2
Guinee,2019,Petroliers,0
Guinee,2019,Vraquiers,0
Guinee,2019,Navires de charge classique,0
Guinee,2019,Porte-conteneurs,0
Guinee,2019,Autres navires,2
Guinee,2020,Flotte totale,2
Guinee,2020,Petroliers,0
Guinee,2020,Vraquiers,0
Guinee,2020,Navires de charge classique,0
Guinee,2020,Porte-conteneurs,0
Guinee,2020,Autres navires,2
Guinee,2021,Flotte totale,2
Guinee,2021,Petroliers,0
Guinee,2021,Vraquiers,0
Guinee,2021,Navires de charge classique,0
Guinee,2021,Porte-conteneurs,0
Guinee,2021,Autres navires,2
Guinee,2022,Flotte totale,3
Guinee,2022,Petroliers,0
Guinee,2022,Vraquiers,0
Guinee,2022,Navires de charge classique,1
Guinee,2022,Porte-conteneurs,0
Guinee,2022,Autres navires,2
Guinee,2023,Flotte totale,2
Guinee,2023,Petroliers,0
Guinee,2023,Vraquiers,0
Guinee,2023,Navires de charge classique,0
Guinee,2023,Porte-conteneurs,0
Guinee,2023,Autres navires,2
Guinee,2024,Flotte totale,4
Guinee,2024,Petroliers,0
Guinee,2024,Vraquiers,0
Guinee,2024,Navires de charge classique,0
Guinee,2024,Porte-conteneurs,0
Guinee,2024,Autres navires,4
Guinee,2025,Flotte totale,29
Guinee,2025,Petroliers,21
Guinee,2025,Vraquiers,0
Guinee,2025,Navires de charge classique,0
Guinee,2025,Porte-conteneurs,0
Guinee,2025,Autres navires,8
Guinee,2026,Flotte totale,59
Guinee,2026,Petroliers,45
Guinee,2026,Vraquiers,0
Guinee,2026,Navires de charge classique,1
Guinee,2026,Porte-conteneurs,0
Guinee,2026,Autres navires,13
Guinee-Bissau,2011,Flotte totale,8
Guinee-Bissau,2011,Petroliers,0
Guinee-Bissau,2011,Vraquiers,0
Guinee-Bissau,2011,Navires de charge classique,7
Guinee-Bissau,2011,Porte-conteneurs,0
Guinee-Bissau,2011,Autres navires,1
Guinee-Bissau,2012,Flotte totale,9
Guinee-Bissau,2012,Petroliers,0
Guinee-Bissau,2012,Vraquiers,0
Guinee-Bissau,2012,Navires de charge classique,7
Guinee-Bissau,2012,Porte-conteneurs,0
Guinee-Bissau,2012,Autres navires,2
Guinee-Bissau,2013,Flotte totale,9
Guinee-Bissau,2013,Petroliers,0
Guinee-Bissau,2013,Vraquiers,0
Guinee-Bissau,2013,Navires de charge classique,7
Guinee-Bissau,2013,Porte-conteneurs,0
Guinee-Bissau,2013,Autres navires,2
Guinee-Bissau,2014,Flotte totale,9
Guinee-Bissau,2014,Petroliers,0
Guinee-Bissau,2014,Vraquiers,0
Guinee-Bissau,2014,Navires de charge classique,6
Guinee-Bissau,2014,Porte-conteneurs,0
Guinee-Bissau,2014,Autres navires,3
Guinee-Bissau,2015,Flotte totale,9
Guinee-Bissau,2015,Petroliers,0
Guinee-Bissau,2015,Vraquiers,0
Guinee-Bissau,2015,Navires de charge classique,5
Guinee-Bissau,2015,Porte-conteneurs,0
Guinee-Bissau,2015,Autres navires,4
Guinee-Bissau,2016,Flotte totale,9
Guinee-Bissau,2016,Petroliers,0
Guinee-Bissau,2016,Vraquiers,0
Guinee-Bissau,2016,Navires de charge classique,5
Guinee-Bissau,2016,Porte-conteneurs,0
Guinee-Bissau,2016,Autres navires,4
Guinee-Bissau,2017,Flotte totale,8
Guinee-Bissau,2017,Petroliers,0
Guinee-Bissau,2017,Vraquiers,0
Guinee-Bissau,2017,Navires de charge classique,5
Guinee-Bissau,2017,Porte-conteneurs,0
Guinee-Bissau,2017,Autres navires,3
Guinee-Bissau,2018,Flotte totale,8
Guinee-Bissau,2018,Petroliers,0
Guinee-Bissau,2018,Vraquiers,0
Guinee-Bissau,2018,Navires de charge classique,5
Guinee-Bissau,2018,Porte-conteneurs,0
Guinee-Bissau,2018,Autres navires,3
Guinee-Bissau,2019,Flotte totale,8
Guinee-Bissau,2019,Petroliers,0
Guinee-Bissau,2019,Vraquiers,0
Guinee-Bissau,2019,Navires de charge classique,5
Guinee-Bissau,2019,Porte-conteneurs,0
Guinee-Bissau,2019,Autres navires,3
Guinee-Bissau,2020,Flotte totale,8
Guinee-Bissau,2020,Petroliers,0
Guinee-Bissau,2020,Vraquiers,0
Guinee-Bissau,2020,Navires de charge classique,5
Guinee-Bissau,2020,Porte-conteneurs,0
Guinee-Bissau,2020,Autres navires,3
Guinee-Bissau,2021,Flotte totale,8
Guinee-Bissau,2021,Petroliers,0
Guinee-Bissau,2021,Vraquiers,0
Guinee-Bissau,2021,Navires de charge classique,5
Guinee-Bissau,2021,Porte-conteneurs,0
Guinee-Bissau,2021,Autres navires,3
Guinee-Bissau,2022,Flotte totale,8
Guinee-Bissau,2022,Petroliers,0
Guinee-Bissau,2022,Vraquiers,0
Guinee-Bissau,2022,Navires de charge classique,5
Guinee-Bissau,2022,Porte-conteneurs,0
Guinee-Bissau,2022,Autres navires,3
Guinee-Bissau,2023,Flotte totale,21
Guinee-Bissau,2023,Petroliers,0
Guinee-Bissau,2023,Vraquiers,3
Guinee-Bissau,2023,Navires de charge classique,12
Guinee-Bissau,2023,Porte-conteneurs,0
Guinee-Bissau,2023,Autres navires,6
Guinee-Bissau,2024,Flotte totale,46
Guinee-Bissau,2024,Petroliers,3
Guinee-Bissau,2024,Vraquiers,5
Guinee-Bissau,2024,Navires de charge classique,30
Guinee-Bissau,2024,Porte-conteneurs,0
Guinee-Bissau,2024,Autres navires,8
Guinee-Bissau,2025,Flotte totale,80
Guinee-Bissau,2025,Petroliers,14
Guinee-Bissau,2025,Vraquiers,12
Guinee-Bissau,2025,Navires de charge classique,39
Guinee-Bissau,2025,Porte-conteneurs,0
Guinee-Bissau,2025,Autres navires,15
Guinee-Bissau,2026,Flotte totale,95
Guinee-Bissau,2026,Petroliers,11
Guinee-Bissau,2026,Vraquiers,14
Guinee-Bissau,2026,Navires de charge classique,51
Guinee-Bissau,2026,Porte-conteneurs,2
Guinee-Bissau,2026,Autres navires,17
Guyana,2011,Flotte totale,50
Guyana,2011,Petroliers,4
Guyana,2011,Vraquiers,0
Guyana,2011,Navires de charge classique,31
Guyana,2011,Porte-conteneurs,0
Guyana,2011,Autres navires,15
Guyana,2012,Flotte totale,49
Guyana,2012,Petroliers,4
Guyana,2012,Vraquiers,0
Guyana,2012,Navires de charge classique,30
Guyana,2012,Porte-conteneurs,0
Guyana,2012,Autres navires,15
Guyana,2013,Flotte totale,52
Guyana,2013,Petroliers,4
Guyana,2013,Vraquiers,0
Guyana,2013,Navires de charge classique,29
Guyana,2013,Porte-conteneurs,0
Guyana,2013,Autres navires,19
Guyana,2014,Flotte totale,53
Guyana,2014,Petroliers,4
Guyana,2014,Vraquiers,0
Guyana,2014,Navires de charge classique,27
Guyana,2014,Porte-conteneurs,0
Guyana,2014,Autres navires,22
Guyana,2015,Flotte totale,53
Guyana,2015,Petroliers,4
Guyana,2015,Vraquiers,0
Guyana,2015,Navires de charge classique,26
Guyana,2015,Porte-conteneurs,0
Guyana,2015,Autres navires,23
Guyana,2016,Flotte totale,53
Guyana,2016,Petroliers,4
Guyana,2016,Vraquiers,0
Guyana,2016,Navires de charge classique,26
Guyana,2016,Porte-conteneurs,0
Guyana,2016,Autres navires,23
Guyana,2017,Flotte totale,58
Guyana,2017,Petroliers,7
Guyana,2017,Vraquiers,0
Guyana,2017,Navires de charge classique,29
Guyana,2017,Porte-conteneurs,0
Guyana,2017,Autres navires,22
Guyana,2018,Flotte totale,58
Guyana,2018,Petroliers,7
Guyana,2018,Vraquiers,0
Guyana,2018,Navires de charge classique,29
Guyana,2018,Porte-conteneurs,0
Guyana,2018,Autres navires,22
Guyana,2019,Flotte totale,54
Guyana,2019,Petroliers,6
Guyana,2019,Vraquiers,0
Guyana,2019,Navires de charge classique,26
Guyana,2019,Porte-conteneurs,0
Guyana,2019,Autres navires,22
Guyana,2020,Flotte totale,56
Guyana,2020,Petroliers,7
Guyana,2020,Vraquiers,0
Guyana,2020,Navires de charge classique,26
Guyana,2020,Porte-conteneurs,0
Guyana,2020,Autres navires,23
Guyana,2021,Flotte totale,58
Guyana,2021,Petroliers,7
Guyana,2021,Vraquiers,0
Guyana,2021,Navires de charge classique,28
Guyana,2021,Porte-conteneurs,0
Guyana,2021,Autres navires,23
Guyana,2022,Flotte totale,93
Guyana,2022,Petroliers,12
Guyana,2022,Vraquiers,1
Guyana,2022,Navires de charge classique,48
Guyana,2022,Porte-conteneurs,0
Guyana,2022,Autres navires,32
Guyana,2023,Flotte totale,83
Guyana,2023,Petroliers,10
Guyana,2023,Vraquiers,0
Guyana,2023,Navires de charge classique,47
Guyana,2023,Porte-conteneurs,0
Guyana,2023,Autres navires,26
Guyana,2024,Flotte totale,81
Guyana,2024,Petroliers,11
Guyana,2024,Vraquiers,0
Guyana,2024,Navires de charge classique,40
Guyana,2024,Porte-conteneurs,0
Guyana,2024,Autres navires,30
Guyana,2025,Flotte totale,120
Guyana,2025,Petroliers,39
Guyana,2025,Vraquiers,0
Guyana,2025,Navires de charge classique,40
Guyana,2025,Porte-conteneurs,0
Guyana,2025,Autres navires,41
Guyana,2026,Flotte totale,122
Guyana,2026,Petroliers,41
Guyana,2026,Vraquiers,0
Guyana,2026,Navires de charge classique,38
Guyana,2026,Porte-conteneurs,2
Guyana,2026,Autres navires,41
Haiti,2011,Flotte totale,3
Haiti,2011,Petroliers,0
Haiti,2011,Vraquiers,0
Haiti,2011,Navires de charge classique,3
Haiti,2011,Porte-conteneurs,0
Haiti,2011,Autres navires,0
Haiti,2012,Flotte totale,4
Haiti,2012,Petroliers,0
Haiti,2012,Vraquiers,0
Haiti,2012,Navires de charge classique,3
Haiti,2012,Porte-conteneurs,0
Haiti,2012,Autres navires,1
Haiti,2013,Flotte totale,4
Haiti,2013,Petroliers,0
Haiti,2013,Vraquiers,0
Haiti,2013,Navires de charge classique,3
Haiti,2013,Porte-conteneurs,0
Haiti,2013,Autres navires,1
Haiti,2014,Flotte totale,4
Haiti,2014,Petroliers,0
Haiti,2014,Vraquiers,0
Haiti,2014,Navires de charge classique,3
Haiti,2014,Porte-conteneurs,0
Haiti,2014,Autres navires,1
Haiti,2015,Flotte totale,4
Haiti,2015,Petroliers,0
Haiti,2015,Vraquiers,0
Haiti,2015,Navires de charge classique,3
Haiti,2015,Porte-conteneurs,0
Haiti,2015,Autres navires,1
Haiti,2016,Flotte totale,4
Haiti,2016,Petroliers,0
Haiti,2016,Vraquiers,0
Haiti,2016,Navires de charge classique,3
Haiti,2016,Porte-conteneurs,0
Haiti,2016,Autres navires,1
Haiti,2017,Flotte totale,4
Haiti,2017,Petroliers,0
Haiti,2017,Vraquiers,0
Haiti,2017,Navires de charge classique,3
Haiti,2017,Porte-conteneurs,0
Haiti,2017,Autres navires,1
Haiti,2018,Flotte totale,4
Haiti,2018,Petroliers,0
Haiti,2018,Vraquiers,0
Haiti,2018,Navires de charge classique,3
Haiti,2018,Porte-conteneurs,0
Haiti,2018,Autres navires,1
Haiti,2019,Flotte totale,4
Haiti,2019,Petroliers,0
Haiti,2019,Vraquiers,0
Haiti,2019,Navires de charge classique,3
Haiti,2019,Porte-conteneurs,0
Haiti,2019,Autres navires,1
Haiti,2020,Flotte totale,4
Haiti,2020,Petroliers,0
Haiti,2020,Vraquiers,0
Haiti,2020,Navires de charge classique,3
Haiti,2020,Porte-conteneurs,0
Haiti,2020,Autres navires,1
Haiti,2021,Flotte totale,4
Haiti,2021,Petroliers,0
Haiti,2021,Vraquiers,0
Haiti,2021,Navires de charge classique,3
Haiti,2021,Porte-conteneurs,0
Haiti,2021,Autres navires,1
Haiti,2022,Flotte totale,4
Haiti,2022,Petroliers,0
Haiti,2022,Vraquiers,0
Haiti,2022,Navires de charge classique,3
Haiti,2022,Porte-conteneurs,0
Haiti,2022,Autres navires,1
Haiti,2023,Flotte totale,2
Haiti,2023,Petroliers,0
Haiti,2023,Vraquiers,0
Haiti,2023,Navires de charge classique,2
Haiti,2023,Porte-conteneurs,0
Haiti,2023,Autres navires,0
Haiti,2024,Flotte totale,2
Haiti,2024,Petroliers,0
Haiti,2024,Vraquiers,0
Haiti,2024,Navires de charge classique,2
Haiti,2024,Porte-conteneurs,0
Haiti,2024,Autres navires,0
Haiti,2025,Flotte totale,2
Haiti,2025,Petroliers,0
Haiti,2025,Vraquiers,0
Haiti,2025,Navires de charge classique,2
Haiti,2025,Porte-conteneurs,0
Haiti,2025,Autres navires,0
Haiti,2026,Flotte totale,3
Haiti,2026,Petroliers,0
Haiti,2026,Vraquiers,0
Haiti,2026,Navires de charge classique,2
Haiti,2026,Porte-conteneurs,0
Haiti,2026,Autres navires,1
Honduras,2011,Flotte totale,653
Honduras,2011,Petroliers,102
Honduras,2011,Vraquiers,2
Honduras,2011,Navires de charge classique,333
Honduras,2011,Porte-conteneurs,1
Honduras,2011,Autres navires,215
Honduras,2012,Flotte totale,586
Honduras,2012,Petroliers,94
Honduras,2012,Vraquiers,1
Honduras,2012,Navires de charge classique,275
Honduras,2012,Porte-conteneurs,1
Honduras,2012,Autres navires,215
Honduras,2013,Flotte totale,585
Honduras,2013,Petroliers,93
Honduras,2013,Vraquiers,1
Honduras,2013,Navires de charge classique,272
Honduras,2013,Porte-conteneurs,1
Honduras,2013,Autres navires,218
Honduras,2014,Flotte totale,560
Honduras,2014,Petroliers,90
Honduras,2014,Vraquiers,1
Honduras,2014,Navires de charge classique,262
Honduras,2014,Porte-conteneurs,1
Honduras,2014,Autres navires,206
Honduras,2015,Flotte totale,555
Honduras,2015,Petroliers,90
Honduras,2015,Vraquiers,0
Honduras,2015,Navires de charge classique,250
Honduras,2015,Porte-conteneurs,1
Honduras,2015,Autres navires,214
Honduras,2016,Flotte totale,554
Honduras,2016,Petroliers,90
Honduras,2016,Vraquiers,0
Honduras,2016,Navires de charge classique,251
Honduras,2016,Porte-conteneurs,1
Honduras,2016,Autres navires,212
Honduras,2017,Flotte totale,535
Honduras,2017,Petroliers,85
Honduras,2017,Vraquiers,0
Honduras,2017,Navires de charge classique,247
Honduras,2017,Porte-conteneurs,0
Honduras,2017,Autres navires,203
Honduras,2018,Flotte totale,521
Honduras,2018,Petroliers,84
Honduras,2018,Vraquiers,0
Honduras,2018,Navires de charge classique,247
Honduras,2018,Porte-conteneurs,0
Honduras,2018,Autres navires,190
Honduras,2019,Flotte totale,499
Honduras,2019,Petroliers,81
Honduras,2019,Vraquiers,0
Honduras,2019,Navires de charge classique,239
Honduras,2019,Porte-conteneurs,0
Honduras,2019,Autres navires,179
Honduras,2020,Flotte totale,501
Honduras,2020,Petroliers,82
Honduras,2020,Vraquiers,0
Honduras,2020,Navires de charge classique,239
Honduras,2020,Porte-conteneurs,0
Honduras,2020,Autres navires,180
Honduras,2021,Flotte totale,491
Honduras,2021,Petroliers,82
Honduras,2021,Vraquiers,1
Honduras,2021,Navires de charge classique,233
Honduras,2021,Porte-conteneurs,0
Honduras,2021,Autres navires,175
Honduras,2022,Flotte totale,478
Honduras,2022,Petroliers,80
Honduras,2022,Vraquiers,0
Honduras,2022,Navires de charge classique,234
Honduras,2022,Porte-conteneurs,0
Honduras,2022,Autres navires,164
Honduras,2023,Flotte totale,477
Honduras,2023,Petroliers,80
Honduras,2023,Vraquiers,0
Honduras,2023,Navires de charge classique,235
Honduras,2023,Porte-conteneurs,0
Honduras,2023,Autres navires,162
Honduras,2024,Flotte totale,471
Honduras,2024,Petroliers,80
Honduras,2024,Vraquiers,0
Honduras,2024,Navires de charge classique,228
Honduras,2024,Porte-conteneurs,4
Honduras,2024,Autres navires,159
Honduras,2025,Flotte totale,488
Honduras,2025,Petroliers,100
Honduras,2025,Vraquiers,0
Honduras,2025,Navires de charge classique,227
Honduras,2025,Porte-conteneurs,3
Honduras,2025,Autres navires,158
Honduras,2026,Flotte totale,471
Honduras,2026,Petroliers,82
Honduras,2026,Vraquiers,0
Honduras,2026,Navires de charge classique,228
Honduras,2026,Porte-conteneurs,2
Honduras,2026,Autres navires,159
Hongrie,2019,Flotte totale,1
Hongrie,2019,Petroliers,0
Hongrie,2019,Vraquiers,0
Hongrie,2019,Navires de charge classique,0
Hongrie,2019,Porte-conteneurs,0
Hongrie,2019,Autres navires,1
Hongrie,2020,Flotte totale,1
Hongrie,2020,Petroliers,0
Hongrie,2020,Vraquiers,0
Hongrie,2020,Navires de charge classique,0
Hongrie,2020,Porte-conteneurs,0
Hongrie,2020,Autres navires,1
Hongrie,2021,Flotte totale,1
Hongrie,2021,Petroliers,0
Hongrie,2021,Vraquiers,0
Hongrie,2021,Navires de charge classique,0
Hongrie,2021,Porte-conteneurs,0
Hongrie,2021,Autres navires,1
Hongrie,2022,Flotte totale,1
Hongrie,2022,Petroliers,0
Hongrie,2022,Vraquiers,0
Hongrie,2022,Navires de charge classique,0
Hongrie,2022,Porte-conteneurs,0
Hongrie,2022,Autres navires,1
Islande,2011,Flotte totale,26
Islande,2011,Petroliers,1
Islande,2011,Vraquiers,0
Islande,2011,Navires de charge classique,5
Islande,2011,Porte-conteneurs,0
Islande,2011,Autres navires,20
Islande,2012,Flotte totale,28
Islande,2012,Petroliers,1
Islande,2012,Vraquiers,0
Islande,2012,Navires de charge classique,5
Islande,2012,Porte-conteneurs,0
Islande,2012,Autres navires,22
Islande,2013,Flotte totale,28
Islande,2013,Petroliers,1
Islande,2013,Vraquiers,0
Islande,2013,Navires de charge classique,5
Islande,2013,Porte-conteneurs,0
Islande,2013,Autres navires,22
Islande,2014,Flotte totale,30
Islande,2014,Petroliers,1
Islande,2014,Vraquiers,0
Islande,2014,Navires de charge classique,5
Islande,2014,Porte-conteneurs,0
Islande,2014,Autres navires,24
Islande,2015,Flotte totale,32
Islande,2015,Petroliers,1
Islande,2015,Vraquiers,0
Islande,2015,Navires de charge classique,5
Islande,2015,Porte-conteneurs,0
Islande,2015,Autres navires,26
Islande,2016,Flotte totale,32
Islande,2016,Petroliers,1
Islande,2016,Vraquiers,0
Islande,2016,Navires de charge classique,5
Islande,2016,Porte-conteneurs,0
Islande,2016,Autres navires,26
Islande,2017,Flotte totale,37
Islande,2017,Petroliers,1
Islande,2017,Vraquiers,0
Islande,2017,Navires de charge classique,6
Islande,2017,Porte-conteneurs,0
Islande,2017,Autres navires,30
Islande,2018,Flotte totale,36
Islande,2018,Petroliers,1
Islande,2018,Vraquiers,0
Islande,2018,Navires de charge classique,5
Islande,2018,Porte-conteneurs,0
Islande,2018,Autres navires,30
Islande,2019,Flotte totale,37
Islande,2019,Petroliers,2
Islande,2019,Vraquiers,0
Islande,2019,Navires de charge classique,5
Islande,2019,Porte-conteneurs,0
Islande,2019,Autres navires,30
Islande,2020,Flotte totale,40
Islande,2020,Petroliers,2
Islande,2020,Vraquiers,0
Islande,2020,Navires de charge classique,5
Islande,2020,Porte-conteneurs,0
Islande,2020,Autres navires,33
Islande,2021,Flotte totale,40
Islande,2021,Petroliers,2
Islande,2021,Vraquiers,0
Islande,2021,Navires de charge classique,5
Islande,2021,Porte-conteneurs,0
Islande,2021,Autres navires,33
Islande,2022,Flotte totale,38
Islande,2022,Petroliers,2
Islande,2022,Vraquiers,0
Islande,2022,Navires de charge classique,5
Islande,2022,Porte-conteneurs,0
Islande,2022,Autres navires,31
Islande,2023,Flotte totale,39
Islande,2023,Petroliers,2
Islande,2023,Vraquiers,0
Islande,2023,Navires de charge classique,5
Islande,2023,Porte-conteneurs,0
Islande,2023,Autres navires,32
Islande,2024,Flotte totale,35
Islande,2024,Petroliers,2
Islande,2024,Vraquiers,0
Islande,2024,Navires de charge classique,1
Islande,2024,Porte-conteneurs,0
Islande,2024,Autres navires,32
Islande,2025,Flotte totale,36
Islande,2025,Petroliers,2
Islande,2025,Vraquiers,0
Islande,2025,Navires de charge classique,1
Islande,2025,Porte-conteneurs,0
Islande,2025,Autres navires,33
Islande,2026,Flotte totale,34
Islande,2026,Petroliers,2
Islande,2026,Vraquiers,0
Islande,2026,Navires de charge classique,1
Islande,2026,Porte-conteneurs,0
Islande,2026,Autres navires,31
Inde,2011,Flotte totale,1328
Inde,2011,Petroliers,118
Inde,2011,Vraquiers,74
Inde,2011,Navires de charge classique,356
Inde,2011,Porte-conteneurs,17
Inde,2011,Autres navires,763
Inde,2012,Flotte totale,1369
Inde,2012,Petroliers,114
Inde,2012,Vraquiers,85
Inde,2012,Navires de charge classique,378
